ano_laudo;documento;substancia;qtd_comprimidos_unidades;qtd_selos_unidades;qnt_solido_gramas;qtd_erva_gramas;qtd_papel_gramas;volume_ml;Grupo;Observação
2020;Laudo 804/2020-SETEC/SR/PF/MG;MDA;112;;;;;;drogas clássicas;
2020;Laudo 805/2020-SETEC/SR/PF/MG;MDMA;50;;;;;;drogas clássicas;
2020;Laudo 927/2020-SETEC/SR/PF/MG;MDMA;10;;;;;;drogas clássicas;
2020;Laudo 929/2020-SETEC/SR/PF/MG;MDMA;7;;;;;;drogas clássicas;
2020;Laudo 931/2020-SETEC/SR/PF/MG;MDMA;2;;;;;;drogas clássicas;
2020;Laudo 934/2020-SETEC/SR/PF/MG;MDMA;99;;;;;;drogas clássicas;
2020;Laudo 935/2020-SETEC/SR/PF/MG;MDMA;149;;;;;;drogas clássicas;
2020;Laudo 936/2020-SETEC/SR/PF/MG;MDMA;100;;;;;;drogas clássicas;
2020;Laudo 983/2020-SETEC/SR/PF/MG;MDMA;20;;;;;;drogas clássicas;
2020;Laudo 984/2020-SETEC/SR/PF/MG;MDMA;1;;;;;;drogas clássicas;
2020;Laudo 984/2020-SETEC/SR/PF/MG;MDMA;;;5,10;;;;drogas clássicas;
2020;Laudo 986/2020-SETEC/SR/PF/MG;MDMA;2;;;;;;drogas clássicas;
2020;Laudo 986/2020-SETEC/SR/PF/MG;MDMA;;;2,50;;;;drogas clássicas;
2020;Laudo 994/2020-SETEC/SR/PF/MG;MDMA;;;10,10;;;;drogas clássicas;
2020;Laudo 994/2020-SETEC/SR/PF/MG;MDMA;15;;;;;;drogas clássicas;
2020;Laudo 996/2020-SETEC/SR/PF/MG;MDMA;7;;;;;;drogas clássicas;
2020;Laudo 997/2020-SETEC/SR/PF/MG;MDMA;;;0,90;;;;drogas clássicas;
2020;Laudo 997/2020-SETEC/SR/PF/MG;2C-B;12;;;;;;feniletilaminas;
2020;"Laudo 1023/2020-
SETEC/SR/PF/MG";MDMA;20;;;;;;drogas clássicas;
2020;Laudo 1024/2020-SETEC/SR/PF/MG;MDMA;50;;;;;;drogas clássicas;
2020;Laudo 1031/2020-SETEC/SR/PF/MG;MDMA;5;;;;;;drogas clássicas;
2020;Laudo 1033/2020-SETEC/SR/PF/MG;MDMA;21;;;;;;drogas clássicas;
2020;Laudo 1034/2020-SETEC/SR/PF/MG;MDMA;;;1,20;;;;drogas clássicas;
2020;Laudo 1059/2020-SETEC/SR/PF/MG;MDMA;21;;;;;;drogas clássicas;
2020;Laudo 1067/2020-SETEC/SR/PF/MG;MDMA;100;;;;;;drogas clássicas;
2020;Laudo 1070/2020-SETEC/SR/PF/MG;MDMA;;;10,00;;;;drogas clássicas;
2020;Laudo 1071/2020-SETEC/SR/PF/MG;MDMA;;;10,00;;;;drogas clássicas;
2020;Laudo 1071/2020-SETEC/SR/PF/MG;2C-B;5;;;;;;feniletilaminas;
2020;Laudo 1072/2020-SETEC/SR/PF/MG;MDMA;12;;;;;;drogas clássicas;
2020;Laudo 1073/2020-SETEC/SR/PF/MG;MDMA;26;;;;;;drogas clássicas;
2020;Laudo 1080/2020-SETEC/SR/PF/MG;MDMA;20;;;;;;drogas clássicas;
2020;Laudo 1083/2020-SETEC/SR/PF/MG;MDMA;51;;;;;;drogas clássicas;
2020;Laudo 1090/2020-SETEC/SR/PF/MG;MDMA;21;;;;;;drogas clássicas;
2020;Laudo 3159/2020-NUCRIM/SETEC/SR/PF/SP;Cetamina;;;30,00;;;;Aril-ciclo-alquilaminas;
2020;Laudo 1104/2020-SETEC/SR/PF/MG;MDMA;10;;;;;;drogas clássicas;
2020;Laudo 1109/2020-SETEC/SR/PF/MG;MDMA;25;;;;;;drogas clássicas;
2020;Laudo 1114/2020-SETEC/SR/PF/MG;MDMA;102;;;;;;drogas clássicas;
2020;Laudo 1115/2020-SETEC/SR/PF/MG;MDMA;5;;;;;;drogas clássicas;
2020;"Laudo 1122/2020-
SETEC/SR/PF/MG";MDMA;52;;;;;;drogas clássicas;
2020;"Laudo 1126/2020-
SETEC/SR/PF/MG";MDMA;18;;;;;;drogas clássicas;
2020;Laudo 1142/2020-SETEC/SR/PF/MG;MDMA;18;;;;;;drogas clássicas;
2020;Laudo 1144/2020-SETEC/SR/PF/MG;MDMA;45;;;;;;drogas clássicas;
2020;"Laudo 1197/2020-
SETEC/SR/PF/MG";MDMA;;;10,40;;;;drogas clássicas;
2020;Laudo 1207/2020-SETEC/SR/PF/MG;MDMA;11;;;;;;drogas clássicas;
2020;Laudo 1208/2020-SETEC/SR/PF/MG;MDMA;51;;;;;;drogas clássicas;
2020;Laudo 1235/2020-SETEC/SR/PF/MG;MDMA;160;;;;;;drogas clássicas;
2020;Laudo 1031/2020-SETEC/SR/PF/MS;MDMA;20;;;;;;drogas clássicas;
2020;Laudo 1112/2020-SETEC/SR/PF/MS;MDMA;60;;;;;;drogas clássicas;
2020;"Laudo 091/2020-
SETEC/SR/PF/PB";MDMA;150;;;;;;drogas clássicas;
2020;"Laudo 091/2020-
SETEC/SR/PF/PB";MDMA;;;19,60;;;;drogas clássicas;
2020;Laudo 502/2020-SETEC/SR/PF/PB;MDMA;21;;;;;;drogas clássicas;
2020;"Laudo 701/2020-
SETEC/SR/PF/PB";MDMA;21;;;;;;drogas clássicas;
2020;Laudo 704/2020-SETEC/SR/PF/PB;MDMA;4160;;;;;;drogas clássicas;
2020;Laudo 046/2020-SETEC/SR/PF/PE;MDMA;512;;;;;;drogas clássicas;
2020;Laudo 196/2020-SETEC/SR/PF/PE;MDMA;200;;;;;;drogas clássicas;
2020;Laudo 226/2020-SETEC/SR/PF/PE;MDMA;50;;;;;;drogas clássicas;
2020;Laudo 757/2020-SETEC/SR/PF/PE;MDMA;152;;;;;;drogas clássicas;
2020;Laudo 082/2020-SETEC/SR/PF/PR;MDMA;2;;;;;;drogas clássicas;
2020;Laudo 237/2020-SETEC/SR/PF/PR;MDMA;19;;;;;;drogas clássicas;
2020;Laudo 237/2020-SETEC/SR/PF/PR;MDMA;;;0,19;;;;drogas clássicas;
2020;Laudo 237/2020-SETEC/SR/PF/PR;MDA;2;;;;;;drogas clássicas;
2020;Laudo 299/2020-SETEC/SR/PF/PR;MDMA;20;;;;;;drogas clássicas;
2020;Laudo 314/2020-SETEC/SR/PF/PR;MDMA;20;;;;;;drogas clássicas;
2020;Laudo 467/2020-SETEC/SR/PF/PR;MDMA;20000;;;;;;drogas clássicas;
2020;Laudo 781/2020-SETEC/SR/PF/PR;MDMA;18;;;;;;drogas clássicas;
2020;Laudo 781/2020-SETEC/SR/PF/PR;MDA;6;;;;;;drogas clássicas;
2020;"Laudo 1019/2020-
SETEC/SR/PF/PR";MDMA;5;;;;;;drogas clássicas;
2020;Laudo 1271/2020-SETEC/SR/PF/PR;MDMA;40;;;;;;drogas clássicas;
2020;Laudo 1332/2020-SETEC/SR/PF/PR;MDMA;;;15,80;;;;drogas clássicas;
2020;Laudo 1332/2020-SETEC/SR/PF/PR;LSD;;112;;;;;drogas clássicas;
2020;Laudo 010/2020-NUCRIM/SETEC/SR/PF/RJ;MDMA;102;;;;;;drogas clássicas;
2020;Laudo 069/2020-NUCRIM/SETEC/SR/PF/RJ;MDMA;120;;;;;;drogas clássicas;
2020;Laudo 393/2020-NUCRIM/SETEC/SR/PF/RJ;MDMA;240;;;;;;drogas clássicas;
2020;Laudo 454/2020-NUCRIM/SETEC/SR/PF/RJ;MDMA;120;;;;;;drogas clássicas;
2020;Laudo 470/2020-NUCRIM/SETEC/SR/PF/RJ;MDMA;120;;;;;;drogas clássicas;
2020;Laudo 472/2020-NUCRIM/SETEC/SR/PF/RJ;MDMA;;;52,45;;;;drogas clássicas;
2020;Laudo 575/2020-NUCRIM/SETEC/SR/PF/RJ;MDMA;347;;;;;;drogas clássicas;
2020;Laudo 668/2020-NUCRIM/SETEC/SR/PF/RJ;MDMA;515;;;;;;drogas clássicas;
2020;Laudo 668/2020-NUCRIM/SETEC/SR/PF/RJ;MDMA;;;5,91;;;;drogas clássicas;
2020;Laudo 879/2020-NUCRIM/SETEC/SR/PF/RJ;MDMA;;;165,30;;;;drogas clássicas;
2020;Laudo 892/2020-NUCRIM/SETEC/SR/PF/RJ;MDMA;;;104,82;;;;drogas clássicas;
2020;Laudo 1170/2020-NUCRIM/SETEC/SR/PF/RJ;MDMA;506;;;;;;drogas clássicas;
2020;Laudo 1316/2020-NUCRIM/SETEC/SR/PF/RJ;MDMA;100;;;;;;drogas clássicas;
2020;Laudo 1597/2020-NUCRIM/SETEC/SR/PF/RJ;MDMA;;;115,00;;;;drogas clássicas;
2020;Laudo 1876/2020-NUCRIM/SETEC/SR/PF/RJ;MDMA;13;;;;;;drogas clássicas;
2020;Laudo 510/2020-SETEC/SR/PF/RN;MDMA;;;25,00;;;;drogas clássicas;
2020;Laudo 145/2020-SETEC/SR/PF/RO;MDMA;100;;;;;;drogas clássicas;
2020;Laudo 147/2020-SETEC/SR/PF/RO;MDMA;121;;;;;;drogas clássicas;
2020;Laudo 297/2020-SETEC/SR/PF/RO;MDMA;4;;;;;;drogas clássicas;
2020;Laudo 311/2020-SETEC/SR/PF/RO;MDMA;70;;;;;;drogas clássicas;
2020;Laudo 218/2020-NUTEC/DPF/PTS/RS;MDMA;19;;;;;;drogas clássicas;
2020;Laudo 063/2020-UTEC/DPF/SMA/RS;MDMA;7;;;;;;drogas clássicas;
2020;Laudo 1559/2019-SETEC/SR/PF/RS;MDMA;55;;;;;;drogas clássicas;
2020;Laudo 009/2020-SETEC/SR/PF/RS;MDMA;5;;;;;;drogas clássicas;
2020;Laudo 010/2020-SETEC/SR/PF/RS;MDMA;30;;;;;;drogas clássicas;
2020;Laudo 015/2020-SETEC/SR/PF/RS;MDMA;5;;;;;;drogas clássicas;
2020;Laudo 016/2020-SETEC/SR/PF/RS;MDMA;10;;;;;;drogas clássicas;
2020;Laudo 018/2020-SETEC/SR/PF/RS;MDMA;51;;;;;;drogas clássicas;
2020;Laudo 020/2020-SETEC/SR/PF/RS;MDMA;25;;;;;;drogas clássicas;
2020;Laudo 023/2020-SETEC/SR/PF/RS;MDMA;80;;;;;;drogas clássicas;
2020;"Laudo 024/2020-
SETEC/SR/PF/RS";MDMA;25;;;;;;drogas clássicas;
2020;"Laudo 026/2020-
SETEC/SR/PF/RS";MDMA;11;;;;;;drogas clássicas;
2020;Laudo 028/2020-SETEC/SR/PF/RS;MDMA;;;2,69;;;;drogas clássicas;
2020;Laudo 033/2020-SETEC/SR/PF/RS;MDMA;12;;;;;;drogas clássicas;
2020;Laudo 034/2020-SETEC/SR/PF/RS;MDMA;157;;;;;;drogas clássicas;
2020;Laudo 036/2020-SETEC/SR/PF/RS;MDMA;54;;;;;;drogas clássicas;
2020;Laudo 062/2020-SETEC/SR/PF/RS;MDMA;20;;;;;;drogas clássicas;
2020;Laudo 063/2020-SETEC/SR/PF/RS;MDMA;25;;;;;;drogas clássicas;
2020;Laudo 068/2020-SETEC/SR/PF/RS;MDMA;10;;;;;;drogas clássicas;
2020;Laudo 070/2020-SETEC/SR/PF/RS;MDMA;50;;;;;;drogas clássicas;
2020;Laudo 088/2020-SETEC/SR/PF/RS;MDMA;219;;;;;;drogas clássicas;
2020;Laudo 142/2020-SETEC/SR/PF/RS;MDMA;;;10,10;;;;drogas clássicas;
2020;Laudo 201/2020-SETEC/SR/PF/RS;MDMA;3;;;;;;drogas clássicas;
2020;Laudo 420/2020-SETEC/SR/PF/RS;MDMA;;;10350,00;;;;drogas clássicas;
2020;"Laudo 617/2020-
SETEC/SR/PF/RS";MDMA;5;;;;;;drogas clássicas;
2020;Laudo 627/2020-SETEC/SR/PF/RS;MDMA;5;;;;;;drogas clássicas;
2020;Laudo 627/2020-SETEC/SR/PF/RS;MDMA;;;1,36;;;;drogas clássicas;
2020;Laudo 638/2020-SETEC/SR/PF/RS;MDMA;360;;;;;;drogas clássicas;
2020;"Laudo 931/2020-
SETEC/SR/PF/RS";MDMA;15;;;;;;drogas clássicas;
2020;Laudo 063/2020-SETEC/SR/PF/SC;MDMA;;;65,00;;;;drogas clássicas;
2020;Laudo 067/2020-SETEC/SR/PF/SC;MDMA;;;289,28;;;;drogas clássicas;
2020;Laudo 286/2020-SETEC/SR/PF/SC;MDMA;;;6,80;;;;drogas clássicas;
2020;Laudo 299/2020-SETEC/SR/PF/SC;MDMA;;;74,67;;;;drogas clássicas;
2020;Laudo 300/2020-SETEC/SR/PF/SC;MDMA;500;;;;;;drogas clássicas;
2020;Laudo 303/2020-SETEC/SR/PF/SC;MDMA;200;;;;;;drogas clássicas;
2020;Laudo 316/2020-SETEC/SR/PF/SC;MDMA;120;;;;;;drogas clássicas;
2020;Laudo 425/2020-SETEC/SR/PF/SC;MDMA;;;21,33;;;;drogas clássicas;
2020;Laudo 429/2020-SETEC/SR/PF/SC;MDMA;2;;;;;;drogas clássicas;
2020;Laudo 550/2020-SETEC/SR/PF/SC;MDMA;15;;;;;;drogas clássicas;
2020;Laudo 750/2020-SETEC/SR/PF/SC;MDMA;97;;;;;;drogas clássicas;
2020;Laudo 750/2020-SETEC/SR/PF/SC;MDMA;;;2,40;;;;drogas clássicas;
2020;Laudo 1093/2020-SETEC/SR/PF/SC;MDMA;300;;;;;;drogas clássicas;
2020;Laudo 1116/2020-SETEC/SR/PF/SC;MDMA;49;;;;;;drogas clássicas;
2020;Laudo 110/2020-SETEC/SR/PF/SE;MDMA;400;;;;;;drogas clássicas;
2020;Laudo 269/2020-SETEC/SR/PF/SE;MDMA;200;;;;;;drogas clássicas;
2020;Laudo 4451/2018-NUCRIM/SETEC/SR/PF/SP;MDMA;943;;;;;;drogas clássicas;
2020;Laudo 187/2020-NUCRIM/SETEC/SR/PF/SP;MDMA;6;;;;;;drogas clássicas;
2020;Laudo 296/2020-NUCRIM/SETEC/SR/PF/SP;MDMA;50;;;;;;drogas clássicas;
2020;Laudo 296/2020-NUCRIM/SETEC/SR/PF/SP;LSD;;25;;;;;drogas clássicas;
2020;Laudo 2059/2020-NUCRIM/SETEC/SR/PF/SP;MDMA;10;;;;;;drogas clássicas;
2020;Laudo 2346/2020-NUCRIM/SETEC/SR/PF/SP;MDMA;3;;;;;;drogas clássicas;
2020;Laudo 2522/2020-NUCRIM/SETEC/SR/PF/SP;MDMA;6;;;;;;drogas clássicas;
2020;Laudo 158/2020-NUTEC/DPF/CAS/SP;MDMA;;;432,00;;;;drogas clássicas;
2020;Laudo 384/2020-NUTEC/DPF/CAS/SP;MDMA;4600;;;;;;drogas clássicas;
2020;"Laudo 014/2020-
SETEC/SR/PF/TO";MDMA;44;;;;;;drogas clássicas;
2020;Laudo 015/2020-SETEC/SR/PF/TO;MDMA;50;;;;;;drogas clássicas;
2020;Laudo 173/2020-SETEC/SR/PF/TO;MDMA;148;;;;;;drogas clássicas;
2020;Laudo 175/2020-SETEC/SR/PF/TO;MDMA;;;6,20;;;;drogas clássicas;
2020;Laudo 2000/2020-NUCRIM/SETEC/SR/PF/SP;Cetamina;;;120,00;;;;Aril-ciclo-alquilaminas;
2020;Laudo 203/2020-SETEC/SR/PF/TO;MDMA;153;;;;;;drogas clássicas;
2020;Laudo 379/2020-SETEC/SR/PF/TO;MDMA;199;;;;;;drogas clássicas;
2020;Laudo 506/2020-SETEC/SR/PF/TO;MDMA;40;;;;;;drogas clássicas;
2020;Laudo 737/2020-SETEC/SR/PF/PE;MDMA;;;616,14;;;;drogas clássicas;
2020;Laudo 081/2020-INC/DITEC/PF;LSD;;25;;;;;drogas clássicas;
2020;Laudo 081/2020-INC/DITEC/PF;MDMA;;;10,45;;;;drogas clássicas;
2020;Laudo 210/2020-INC/DITEC/PF;LSD;;1;;;;;drogas clássicas;
2020;Laudo 311/2020-INC/DITEC/PF;LSD;;25;;;;;drogas clássicas;
2020;Laudo 770/2020-INC/DITEC/PF;LSD;;1,5;;;;;drogas clássicas;
2020;Laudo 1045/2020-INC/DITEC/PF;LSD;;27;;;;;drogas clássicas;
2020;Laudo 1065/2020-INC/DITEC/PF;LSD;;25;;;;;drogas clássicas;
2020;Laudo 1069/2020-INC/DITEC/PF;LSD;;3;;;;;drogas clássicas;
2020;Laudo 1108/2020-INC/DITEC/PF;LSD;;25;;;;;drogas clássicas;
2020;Laudo 1132/2020-INC/DITEC/PF;LSD;;2;;;;;drogas clássicas;
2020;Laudo 1384/2020-INC/DITEC/PF;LSD;;50;;;;;drogas clássicas;
2020;Laudo 2321/2020-INC/DITEC/PF;LSD;;25;;;;;drogas clássicas;
2020;Laudo 2911/2020-INC/DITEC/PF;LSD;;10;;;;;drogas clássicas;
2020;Laudo 936/2020-SETEC/SR/PF/AM;LSD;;;;;;4000,00;drogas clássicas;LSD solução (estimado a partir de 4086 g)
2020;Laudo 937/2020-SETEC/SR/PF/AM;LSD;;25;;;;;drogas clássicas;
2020;Laudo 984/2020-SETEC/SR/PF/AM;LSD;;75;;;;;drogas clássicas;
2020;Laudo 014/2020-SETEC/SR/PF/ES;LSD;;25;;;;;drogas clássicas;
2020;Laudo 373/2020-SETEC/SR/PF/ES;LSD;;25;;;;;drogas clássicas;
2020;"Laudo 381/2020-
SETEC/SR/PF/ES";LSD;;2;;;;;drogas clássicas;
2020;Laudo 427/2020-SETEC/SR/PF/ES;LSD;;;;;;4,00;drogas clássicas;LSD solução (estimado a partir de 4 g)
2020;Laudo 748/2020-SETEC/SR/PF/ES;LSD;;8;;;;;drogas clássicas;
2020;Laudo 005/2020-SETEC/SR/PF/GO;LSD;;15;;;;;drogas clássicas;
2020;Laudo 043/2020-SETEC/SR/PF/GO;LSD;;200;;;;;drogas clássicas;
2020;Laudo 288/2020-SETEC/SR/PF/RN;GBL + GHB;;;;;;1500,00;mistura: droga clássica + outra substância sintética;
2020;Laudo 271/2020-SETEC/SR/PF/PB;LSD;;75;;;;;drogas clássicas;
2020;Laudo 454/2020-SETEC/SR/PF/PE;LSD;;11;;;;;drogas clássicas;
2020;Laudo 429/2020-SETEC/SR/PF/PI;LSD;;25;;;;;drogas clássicas;
2020;Laudo 777/2020-NUTEC/DPF/FIG/PR;LSD;;250;;;;;drogas clássicas;
2020;"Laudo 893/2020-
NUTEC/DPF/FIG/PR";LSD;;25;;;;;drogas clássicas;
2020;Laudo 090/2020-SETEC/SR/PF/PR;LSD;;12;;;;;drogas clássicas;
2020;Laudo 515/2020-SETEC/SR/PF/MG;GBL;;;;;;500,00;outras substâncias sintéticas;
2020;Laudo 1282/2020-SETEC/SR/PF/PR;LSD;;14;;;;;drogas clássicas;
2020;Laudo 1289/2020-SETEC/SR/PF/PR;LSD;;112;;;;;drogas clássicas;
2020;"Laudo 608/2020-
NUCRIM/SETEC/SR/PF/RJ";LSD;;150;;;;;drogas clássicas;
2020;Laudo 291/2020-SETEC/SR/PF/RO;LSD;;25;;;;;drogas clássicas;
2020;Laudo 298/2020-SETEC/SR/PF/RO;LSD;;8;;;;;drogas clássicas;
2020;Laudo 434/2020-SETEC/SR/PF/RS;LSD;;1;;;;;drogas clássicas;
2020;"Laudo 925/2020-
SETEC/SR/PF/RS";LSD;;7;;;;;drogas clássicas;
2020;"Laudo 772/2020-
SETEC/SR/PF/SC";LSD;;25;;;;;drogas clássicas;
2020;Laudo 135/2020-NUCRIM/SETEC/SR/PF/SP;LSD;;75;;;;;drogas clássicas;
2020;Laudo 1028/2020-NUCRIM/SETEC/SR/PF/SP;LSD;;;0,98;;;;drogas clássicas;
2020;Laudo 1551/2020-NUCRIM/SETEC/SR/PF/SP;LSD;;25;;;;;drogas clássicas;
2020;Laudo 1789/2020-NUCRIM/SETEC/SR/PF/SP;LSD;;247;;;;;drogas clássicas;
2020;Laudo 710/2020-NUTEC/DPF/CAS/SP;LSD;;200;;;;;drogas clássicas;
2020;"Laudo 713/2020-
NUTEC/DPF/CAS/SP";LSD;;120;;;;;drogas clássicas;
2020;Laudo 255/2020-SETEC/SR/PF/MG;GBL;;;;;;1500,00;outras substâncias sintéticas;
2020;Laudo 056/2020-INC/DITEC/PF;MDA;489;;;;;;drogas clássicas;
2020;Laudo 061/2020-INC/DITEC/PF;MDA;50;;;;;;drogas clássicas;
2020;Laudo 062/2020-INC/DITEC/PF;MDA;50;;;;;;drogas clássicas;
2020;Laudo 122/2020-INC/DITEC/PF;Clobenzorex;10;;;;;;feniletilaminas;
2020;Laudo 236/2020-INC/DITEC/PF;N-butilpentilona;;;25,61;;;;catinonas sintéticas;
2020;Laudo 236/2020-INC/DITEC/PF;4-CDC;;;38,56;;;;catinonas sintéticas;
2020;Laudo 304/2020-INC/DITEC/PF;MDA;1;;;;;;drogas clássicas;
2020;Laudo 307/2020-INC/DITEC/PF;MDMA;96;;;;;;drogas clássicas;
2020;Laudo 784/2020-INC/DITEC/PF;MDA;13;;;;;;drogas clássicas;
2020;Laudo 1168/2020-INC/DITEC/PF;Anfetamina;;;2,36;;;;drogas clássicas;
2020;"Laudo 1746/2020-
INC/DITEC/PF";MDA;120;;;;;;drogas clássicas;
2020;Laudo 2462/2020-INC/DITEC/PF;MDA;979;;;;;;drogas clássicas;
2020;Laudo 219/2020-SETEC/SR/PF/AM;MDA;484;;;;;;drogas clássicas;
2020;Laudo 265/2020-SETEC/SR/PF/AM;MDA;20;;;;;;drogas clássicas;
2020;Laudo 266/2020-SETEC/SR/PF/AM;MDA;54;;;;;;drogas clássicas;
2020;Laudo 353/2020-SETEC/SR/PF/AM;MDA;100;;;;;;drogas clássicas;
2020;Laudo 383/2020-SETEC/SR/PF/AM;MDA;500;;;;;;drogas clássicas;
2020;Laudo 438/2020-SETEC/SR/PF/AM;25I-NBOMe;;520;;;;;feniletilaminas;
2020;Laudo 566/2020-SETEC/SR/PF/AM;MDMA;100;;;;;;drogas clássicas;
2020;Laudo 821/2020-SETEC/SR/PF/AM;MDMA;3;;;;;;drogas clássicas;
2020;Laudo 821/2020-SETEC/SR/PF/AM;MDA;3;;;;;;drogas clássicas;
2020;Laudo 847/2020-SETEC/SR/PF/AM;MDA;21;;;;;;drogas clássicas;
2020;"Laudo 904/2020-
SETEC/SR/PF/AM";MDA;168;;;;;;drogas clássicas;
2020;Laudo 915/2020-SETEC/SR/PF/AM;MDMA;189;;;;;;drogas clássicas;
2020;Laudo 927/2020-SETEC/SR/PF/AM;MDMA;76;;;;;;drogas clássicas;
2020;Laudo 927/2020-SETEC/SR/PF/AM;MDA;19;;;;;;drogas clássicas;
2020;Laudo 955/2020-SETEC/SR/PF/AM;MDA;164;;;;;;drogas clássicas;
2020;Laudo 956/2020-SETEC/SR/PF/AM;MDA;159;;;;;;drogas clássicas;
2020;Laudo 254/2020-INC/DITEC/PF;morfina + codeína (ópio);;;1,01;;;;mistura: opióides;
2020;Laudo 1989/2020-INC/DITEC/PF;5-MeO-DMT + DMT;;;123,03;;;;mistura: Droga clássica + triptamina;
2020;Laudo 1989/2020-INC/DITEC/PF;DMT;;;933,68;;;;drogas clássicas;
2020;Laudo 149/2020-SETEC/SR/PF/PR;GBL;;;;;;1500,00;outras substâncias sintéticas;
2020;Laudo 150/2020-SETEC/SR/PF/PR;GBL;;;;;;1000,00;outras substâncias sintéticas;
2020;Laudo 703/2020-SETEC/SR/PF/BA;MDA;505;;;;;;drogas clássicas;
2020;Laudo 004/2020-SETEC/SR/PF/CE;MDA;200;;;;;;drogas clássicas;
2020;"Laudo 018/2020-
SETEC/SR/PF/CE";MDA;200;;;;;;drogas clássicas;
2020;Laudo 021/2020-SETEC/SR/PF/CE;MDA;30;;;;;;drogas clássicas;
2020;Laudo 029/2020-SETEC/SR/PF/CE;MDA;200;;;;;;drogas clássicas;
2020;Laudo 224/2020-SETEC/SR/PF/MG;MDA;50;;;;;;drogas clássicas;
2020;Laudo 452/2020-SETEC/SR/PF/MG;Metanfetamina;;;2,97;;;;drogas clássicas;
2020;Laudo 1149/2020-SETEC/SR/PF/MG;MDMA;;;96,80;;;;drogas clássicas;
2020;Laudo 1150/2020-SETEC/SR/PF/MG;MDMA;;;100,70;;;;drogas clássicas;
2020;Laudo 2417/2020-INC/DITEC/PF;Bufotenina;;;1297,50;;;;Triptamina;
2020;Laudo 3040/2020-INC/DITEC/PF;MDA;;;47,76;;;;drogas clássicas;
2020;Laudo 3040/2020-INC/DITEC/PF;MDA;;;24,85;;;;drogas clássicas;
2020;Laudo 260/2020-SETEC/SR/PF/PE;MDA;1;;;;;;drogas clássicas;
2020;Laudo 407/2020-SETEC/SR/PF/PE;MDMA;3;;;;;;drogas clássicas;
2020;Laudo 758/2020-SETEC/SR/PF/PE;MDA;150;;;;;;drogas clássicas;
2020;Laudo 864/2020-SETEC/SR/PF/PE;MDMA;398;;;;;;drogas clássicas;
2020;Laudo 907/2020-SETEC/SR/PF/PE;MDMA;3000;;;;;;drogas clássicas;
2020;Laudo 142/2020-SETEC/SR/PF/PI;MDMA;8;;;;;;drogas clássicas;
2020;Laudo 678/2020-SETEC/SR/PF/PR;MDA;1;;;;;;drogas clássicas;
2020;Laudo 1185/2020-SETEC/SR/PF/PR;Clobenzorex;;;1000,83;;;;feniletilaminas;
2020;"Laudo 1370/2020-
SETEC/SR/PF/PR";MDA;37;;;;;;drogas clássicas;
2020;"Laudo 1370/2020-
SETEC/SR/PF/PR";MDA;;;17720,00;;;;drogas clássicas;
2020;Laudo 1393/2020-SETEC/SR/PF/PR;MDA;;;33,13;;;;drogas clássicas;
2020;Laudo 1393/2020-SETEC/SR/PF/PR;MDA;9;;;;;;drogas clássicas;
2020;Laudo 302/2020-SETEC/SR/PF/RO;MDA;171;;;;;;drogas clássicas;
2020;Laudo 337/2020-SETEC/SR/PF/RS;N-metilfeniletilamina;100;;;;;;feniletilaminas;Outros nomes: N,N-dimetilfeniletilamina + N-metilfeniletilamina + Feniletilamina
2020;Laudo 1747/2019-SETEC/SR/PF/SC;MDMA;132;;;;;;drogas clássicas;
2020;Laudo 1748/2019-SETEC/SR/PF/SC;MDMA;165;;;;;;drogas clássicas;
2020;Laudo 022/2020-SETEC/SR/PF/SC;MDMA;1000;;;;;;drogas clássicas;
2020;Laudo 066/2020-SETEC/SR/PF/SC;MDA;60;;;;;;drogas clássicas;
2020;"Laudo 070/2020-
SETEC/SR/PF/SC";MDA;280;;;;;;drogas clássicas;
2020;Laudo 270/2020-SETEC/SR/PF/SC;MDA;4;;;;;;drogas clássicas;
2020;Laudo 321/2020-SETEC/SR/PF/SC;MDA;20;;;;;;drogas clássicas;
2020;Laudo 333/2020-SETEC/SR/PF/SC;MDMA;;;99,07;;;;drogas clássicas;
2020;Laudo 549/2020-SETEC/SR/PF/SC;MDA;494;;;;;;drogas clássicas;
2020;Laudo 151/2020-SETEC/SR/PF/PR;GBL;;;;;;1000,00;outras substâncias sintéticas;
2020;Laudo 647/2020-SETEC/SR/PF/SC;MDA;139;;;;;;drogas clássicas;
2020;"Laudo 887/2020-
SETEC/SR/PF/SC";MDA;100;;;;;;drogas clássicas;
2020;"Laudo 593/2020-
NUCRIM/SETEC/SR/PF/SP";MDMA;;;17285,00;;;;drogas clássicas;
2020;Laudo 624/2020-NUCRIM/SETEC/SR/PF/SP;MDMA;;;2988,00;;;;drogas clássicas;
2020;Laudo 625/2020-NUCRIM/SETEC/SR/PF/SP;MDMA;;;9960,00;;;;drogas clássicas;
2020;Laudo 848/2020-NUCRIM/SETEC/SR/PF/SP;MDMA;27420;;;;;;drogas clássicas;
2020;Laudo 849/2020-NUCRIM/SETEC/SR/PF/SP;MDMA;27740;;;;;;drogas clássicas;
2020;Laudo 2214/2020-NUCRIM/SETEC/SR/PF/SP;MDMA;;;228,60;;;;drogas clássicas;
2020;Laudo 2311/2020-NUCRIM/SETEC/SR/PF/SP;Metanfetamina;;;30,50;;;;drogas clássicas;
